video_frame,carla_frame,time_seconds,source_sun_altitude_deg,night_strength,sensor_noise_strength,grading_seed,ego_speed_mps,ego_yaw,forward_motorcycle_visible,forward_motorcycle_x1,forward_motorcycle_y1,forward_motorcycle_x2,forward_motorcycle_y2,forward_motorcycle_u,forward_motorcycle_v,forward_motorcycle_depth_m,forward_motorcycle_bbox_width_px,forward_motorcycle_bbox_height_px,forward_motorcycle_bbox_area_px2,forward_motorcycle_bbox_inside_fraction,forward_motorcycle_edge_touching,forward_motorcycle_label_eligible,forward_motorcycle_ignore_for_detection,forward_motorcycle_label_reason,forward_motorcycle_encounter,forward_motorcycle_speed_mps,forward_motorcycle_yaw,forward_car_visible,forward_car_x1,forward_car_y1,forward_car_x2,forward_car_y2,forward_car_u,forward_car_v,forward_car_depth_m,forward_car_bbox_width_px,forward_car_bbox_height_px,forward_car_bbox_area_px2,forward_car_bbox_inside_fraction,forward_car_edge_touching,forward_car_label_eligible,forward_car_ignore_for_detection,forward_car_label_reason,forward_car_encounter,forward_car_speed_mps,forward_car_yaw,oncoming_bus_visible,oncoming_bus_x1,oncoming_bus_y1,oncoming_bus_x2,oncoming_bus_y2,oncoming_bus_u,oncoming_bus_v,oncoming_bus_depth_m,oncoming_bus_bbox_width_px,oncoming_bus_bbox_height_px,oncoming_bus_bbox_area_px2,oncoming_bus_bbox_inside_fraction,oncoming_bus_edge_touching,oncoming_bus_label_eligible,oncoming_bus_ignore_for_detection,oncoming_bus_label_reason,oncoming_bus_encounter,oncoming_bus_speed_mps,oncoming_bus_yaw,oncoming_truck_visible,oncoming_truck_x1,oncoming_truck_y1,oncoming_truck_x2,oncoming_truck_y2,oncoming_truck_u,oncoming_truck_v,oncoming_truck_depth_m,oncoming_truck_bbox_width_px,oncoming_truck_bbox_height_px,oncoming_truck_bbox_area_px2,oncoming_truck_bbox_inside_fraction,oncoming_truck_edge_touching,oncoming_truck_label_eligible,oncoming_truck_ignore_for_detection,oncoming_truck_label_reason,oncoming_truck_encounter,oncoming_truck_speed_mps,oncoming_truck_yaw,person_1_visible,person_1_x1,person_1_y1,person_1_x2,person_1_y2,person_1_u,person_1_v,person_1_depth_m,person_1_bbox_width_px,person_1_bbox_height_px,person_1_bbox_area_px2,person_1_bbox_inside_fraction,person_1_edge_touching,person_1_label_eligible,person_1_ignore_for_detection,person_1_label_reason,person_1_encounter,person_1_speed_mps,person_1_yaw,person_2_visible,person_2_x1,person_2_y1,person_2_x2,person_2_y2,person_2_u,person_2_v,person_2_depth_m,person_2_bbox_width_px,person_2_bbox_height_px,person_2_bbox_area_px2,person_2_bbox_inside_fraction,person_2_edge_touching,person_2_label_eligible,person_2_ignore_for_detection,person_2_label_reason,person_2_encounter,person_2_speed_mps,person_2_yaw,controlled_visible_count,controlled_label_eligible_count,controlled_ignored_count,source_luma_mean,source_luma_p01,source_luma_p50,source_luma_p99,source_shadow_fraction,source_highlight_fraction,source_sharpness_laplacian,night_luma_mean,night_luma_p01,night_luma_p50,night_luma_p99,night_shadow_fraction,night_highlight_fraction,night_sharpness_laplacian
62,70865,6.100000090897083,38.0,1.0,0.35,9007,3.1675240365039468,-0.1847839206457138,1,308.7598730787767,184.60667123572748,335.52875161934,236.89845992372707,322.1443123490584,210.75256557972727,10.550108885391397,26.76887854056332,52.2917886879996,1399.7925400578642,1.0,0,1,0,eligible,1,4.567820502812278,0.0775374099612236,0,0.0,185.6586136323894,0.0,213.41249873338742,0.0,199.5355561828884,17.393070179974377,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,3.561730757250257,-90.27252197265625,1,91.73535228551977,69.93247196351433,296.3456182047476,253.62655769982493,194.04048524513368,161.77951483166964,12.553760455168035,204.61026591922786,183.6940857363106,37585.69573029595,1.0,0,1,0,eligible,1,4.850662800180762,-179.9272918701172,1,271.27636058477475,171.99777912382254,302.0605717009502,197.82589013503332,286.6684661428625,184.91183462942791,33.177746162104484,30.78421111617547,25.82811101121078,795.0980221011289,1.0,0,1,0,eligible,1,2.950426804117001,-179.92544555664062,0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,0.0,-89.92671966552734,1,470.7234576016581,184.3783965980377,481.635873483641,210.21264474153674,476.17966554264956,197.2955206697872,16.355416663553193,10.912415881982895,25.834248143499025,281.91405974020586,1.0,0,1,0,eligible,1,0.0,90.0732650756836,4,4,0,107.4152951388889,12.0,102.0,228.0,0.02344184027777778,0.0005902777777777778,10909.5634765625,38.31170572916667,2.0,35.0,98.0,0.114140625,0.00045138888888888887,1949.5916748046875
63,70867,6.200000092387199,38.0,1.0,0.35,9007,2.9500883724061966,-0.2025756686925888,1,309.26589138623746,184.5346105353937,335.3911971949044,235.42972963319133,322.3285442905709,209.98217008429253,10.783210577862729,26.12530580866695,50.89511909779762,1329.6505505984885,1.0,0,1,0,eligible,1,4.755138460856666,0.0775434821844101,0,0.0,185.77829912757008,0.0,214.32975044690423,0.0,200.05402478723715,16.93713037206622,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,3.7025404524597674,-90.36566162109375,1,48.25948295791325,48.85888952598352,294.6950121131793,267.6593857631741,171.47724753554627,158.2591376445788,11.36570629951958,246.43552915526607,218.80049623719057,53920.21606964686,1.0,0,1,0,eligible,1,4.850691886571488,-179.9272918701172,1,269.8887108745792,171.7227169696738,301.6900537996409,198.33344396456263,285.78938233711006,185.02808046711823,32.27908462597668,31.801342925061704,26.610726994888836,846.2568546496566,1.0,0,1,0,eligible,1,2.89665742642186,-179.9217529296875,0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,0.0,-89.92671966552734,1,475.1884741912216,184.4706078935848,486.530704232781,211.07096927809263,480.8595892120013,197.77078858583872,15.891565665573669,11.34223004155939,26.600361384507835,301.70741801170107,1.0,0,1,0,eligible,1,0.0,90.0732650756836,4,4,0,107.34044270833333,12.0,102.0,229.0,0.023836805555555556,0.0005989583333333333,10693.56640625,38.31836805555555,2.0,35.0,99.0,0.11922743055555556,0.00045138888888888887,1915.4139404296875
64,70869,6.3000000938773155,38.0,1.0,0.35,9007,2.7890193445568072,-0.2075195163488388,1,309.4489081807342,184.49761498678262,335.311549787389,234.78638600805274,322.3802289840616,209.64200049741768,10.88333975118865,25.862641606654847,50.28877102127012,1300.6004617622393,1.0,0,1,0,eligible,1,4.906491907076655,0.074500672519207,0,0.0,185.79187740823554,0.0,214.60210258851794,0.0,200.19698999837675,16.795259236498595,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,3.7273707228260524,-90.33440399169922,1,30.34940642844912,40.15868285461972,294.099153799949,273.41521452924064,162.22428011419908,156.78694869193018,10.980439682233065,263.7497473714999,233.25653167462093,61521.35130193354,1.0,0,1,0,eligible,1,4.850690932481966,-179.9272918701172,1,269.4232724803764,171.61197736609154,301.5594775808942,198.48255081256755,285.4913750306353,185.04726408932953,31.992126854894224,32.13620510051783,26.870573446476016,863.5182594444814,1.0,0,1,0,eligible,1,2.8788756548011722,-179.925537109375,0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,0.0,-89.92671966552734,1,476.6186133652789,184.47961320431187,488.10113006096157,211.32628584129404,482.35987171312024,197.90294952280294,15.747977343693499,11.482516695682648,26.846672636982163,308.26736677767417,1.0,0,1,0,eligible,1,0.0,90.0732650756836,4,4,0,107.25202256944445,12.0,101.0,230.0,0.025677083333333333,0.0006901041666666667,10633.09375,38.295520833333335,2.0,34.0,99.0,0.12496961805555555,0.00045138888888888887,1898.98193359375
65,70871,6.400000095367432,38.0,1.0,0.35,9007,2.1592900128336017,-0.2185058444738388,1,310.01682552474534,184.20483730016534,334.9590274362788,232.76405034348008,322.4879264805121,208.4844438218227,11.246709032623524,24.94220191153346,48.55921304331474,1211.1736963915255,1.0,0,1,0,eligible,1,4.762660924995762,0.07480859011411667,0,0.0,185.79940734551957,0.0,215.31588638533412,0.0,200.55764686542685,16.42970448230417,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,3.6611839136289794,-90.41222381591797,1,0.0,7.666622090377146,292.20630376942444,294.8922227346241,146.10315188471222,151.27942241250062,9.884684187767423,292.20630376942444,287.225600644247,83929.13111220823,1.0,1,0,1,edge_touching_or_truncated,0,4.850675672178349,-179.9272918701172,1,268.0588511525462,171.27014672033562,301.17428031069903,198.88855264008075,284.6165657316226,185.07934968020817,31.196625736801124,33.115429158152835,27.61840591974513,914.5953646964288,1.0,0,1,0,eligible,1,2.8259688801574976,-179.9216766357422,0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,0.0,-89.92671966552734,1,480.4108433232648,184.4731309573024,492.27134302613433,211.97567053469066,486.3410931746996,198.22440074599655,15.37806846571031,11.860499702869504,27.502539577388262,326.19386248577024,1.0,0,1,0,eligible,1,0.0,90.0732650756836,4,3,1,107.4784201388889,12.0,100.0,231.0,0.028402777777777777,0.0010850694444444445,10522.119140625,38.440807291666665,2.0,34.0,98.0,0.13346788194444445,0.00045138888888888887,1871.7027587890625
66,70873,6.500000096857548,38.0,1.0,0.35,9007,1.1475310330651043,-0.220489501953125,1,310.21863802298776,183.9828333766697,334.7874244817525,231.81434803758052,322.50303125237014,207.8985907071251,11.402699132496771,24.568786458764748,47.83151466091081,1175.162269703193,1.0,0,1,0,eligible,1,4.763801391391907,0.07481497526168823,0,0.0,185.66798215718137,0.0,215.34626124668503,0.0,200.50712170193322,16.34757980542301,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,3.587368472664797,-90.37629699707031,1,0.0,0.0,291.5794986950666,303.1548381321198,145.7897493475333,151.5774190660599,9.559670860630028,291.5794986950666,303.1548381321198,88393.73572954755,1.0,1,0,1,edge_touching_or_truncated,0,4.850675194877196,-179.9272918701172,1,267.6552826929398,171.05077851739333,301.0526690316844,198.88592315038278,284.3539758623121,184.96835083388805,30.973757557750716,33.39738633874458,27.835144632989454,929.6210791027816,1.0,0,1,0,eligible,1,2.808539726050339,-179.92555236816406,0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,0.0,-89.92671966552734,1,481.2736380405323,184.3408824478819,493.22683028295,211.99288613090698,487.25023416174116,198.16688428939443,15.295780092774054,11.953192242417686,27.65200368302507,330.52971591124054,1.0,0,1,0,eligible,1,0.0,90.0732650756836,4,3,1,105.74541666666667,4.0,99.0,231.0,0.0314453125,0.0006032986111111111,10243.9375,37.84725260416667,1.0,34.0,98.0,0.1443185763888889,0.00045138888888888887,1815.5880126953125
67,70875,6.600000098347664,38.0,1.0,0.35,9007,0.24805605524462687,-0.22137451171875,1,310.94242894636926,183.5942695088117,333.97353924448265,228.34662410546696,322.45798409542596,205.97044680713933,12.095519104842236,23.03111029811339,44.752354596655266,1030.6964148158493,1.0,0,1,0,eligible,1,4.847481574823511,0.07180336117744446,0,0.0,185.4916722141051,0.0,215.25163598997224,0.0,200.3716541020387,16.318117938718437,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,3.3251837562360347,-90.43073272705078,1,0.0,0.0,289.95866233913614,328.4188443927775,144.97933116956807,164.20942219638874,8.80346329168978,289.95866233913614,328.4188443927775,95227.88880709466,1.0,1,0,1,edge_touching_or_truncated,0,4.850679962019757,-179.9272918701172,1,266.7985141468327,170.7437317987651,300.7846455625515,199.02270491572344,283.7915798546921,184.8832183572443,30.52843641702844,33.98613141571877,28.278973116958326,961.092896654524,1.0,0,1,0,eligible,1,2.7569969486601766,-179.92164611816406,0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,0.0,-89.92671966552734,1,481.569266374025,184.17424930614115,493.5595050722518,211.8769835044762,487.5643857231384,198.02561640530865,15.267638598396953,11.99023869822679,27.702734198335037,332.16239563156745,1.0,0,1,0,eligible,1,0.0,90.0732650756836,4,3,1,104.1628298611111,4.0,98.0,231.0,0.035802951388888886,0.0002951388888888889,9634.87109375,37.249240451388886,1.0,33.0,97.0,0.156875,9.114583333333334e-05,1704.2567138671875
68,70877,6.70000009983778,38.0,1.0,0.35,9007,0.4775311653311738,-0.2140807956457138,1,311.11222645407577,183.72931818359555,333.68832327597187,227.58009881134376,322.4002748650238,205.65470849746964,12.318490535788023,22.5760968218961,43.85078062774821,989.9794691677695,1.0,0,1,0,eligible,1,4.867640655938825,0.0720701590180397,0,0.0,185.6968918393375,0.0,215.50514172000288,0.0,200.6010167796702,16.293627268101275,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,3.291413269994889,-90.3897933959961,1,0.0,0.0,289.3067535221394,340.21040667229215,144.6533767610697,170.10520333614608,8.541087644853766,289.3067535221394,340.21040667229215,98425.16826880763,1.0,1,0,1,edge_touching_or_truncated,0,4.850681392245906,-179.9272918701172,1,266.4482377499547,170.88537757774864,300.64121456948413,199.32494586803003,283.5447261597194,185.10516172288933,30.370762054626454,34.192976819529406,28.439568290281386,972.4334993070149,1.0,0,1,0,eligible,1,2.7400200709654734,-179.92562866210938,0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,0.0,-89.92671966552734,1,481.73046553086186,184.37687666837692,493.73216927429337,212.1161474654487,487.7313174025776,198.24651206691283,15.24848546393652,12.001703743431506,27.739270797071782,332.91851016527664,1.0,0,1,0,eligible,1,0.0,90.0732650756836,4,3,1,103.93317708333333,0.0,97.0,231.0,0.03900173611111111,0.00024739583333333335,9035.2470703125,37.21104166666667,1.0,33.0,96.0,0.16264322916666665,9.114583333333334e-05,1593.792724609375
69,70879,6.800000101327896,38.0,1.0,0.35,9007,0.00013811055913059392,-0.2315978854894638,1,311.8514174599712,183.62985135983945,333.069116916529,224.83875549041122,322.4602671882501,204.23430342512535,13.041337722690894,21.217699456557852,41.20890413057177,874.3581427765772,1.0,0,1,0,eligible,1,4.813974897744342,0.07221253216266632,0,0.0,185.8215752330002,0.0,215.61916987958995,0.0,200.72037255629508,16.295267901426957,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,3.2888861488440364,-90.44882202148438,1,0.0,0.0,287.58458082109814,359.0,143.79229041054907,179.5,7.810597898214835,287.58458082109814,359.0,103242.86451477424,1.0,1,0,1,edge_touching_or_truncated,0,4.8506780539892596,-179.9272918701172,1,265.7217444609224,170.867725463526,300.479080380458,199.73546757826776,283.1004124206902,185.30159652089688,29.95967148442602,34.75733591953559,28.86774211474176,1003.3658099206041,1.0,0,1,0,eligible,1,2.720403476725114,-179.9216766357422,0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,0.0,-89.92671966552734,1,481.9074477073622,184.49967745102037,493.91284458813186,212.25249356266792,487.910146147747,198.37608550684416,15.24166729667569,12.005396880769638,27.752816111647547,333.1835719793468,1.0,0,1,0,eligible,1,0.0,90.0732650756836,4,3,1,104.06415364583333,0.0,97.0,230.0,0.0431640625,0.00032118055555555556,8714.3232421875,37.30017361111111,1.0,33.0,96.0,0.16854600694444444,9.114583333333334e-05,1545.54150390625
70,70881,6.900000102818012,38.0,1.0,0.35,9007,0.00011612009137596209,-0.23159785568714142,1,312.0435933183492,183.61384900941817,332.8468780500854,224.02199648933416,322.4452356842173,203.81792274937618,13.280995655908525,20.8032847317362,40.40814747991598,840.6221975066807,1.0,0,1,0,eligible,1,4.783851120979652,0.07221535593271255,0,0.0,185.87891872032526,0.0,215.67137945202023,0.0,200.77514908617275,16.294367745190193,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,3.294860248090619,-90.40557098388672,1,0.0,0.0,286.93277008867256,359.0,143.46638504433628,179.5,7.568349134976929,286.93277008867256,359.0,103008.86446183345,1.0,1,0,1,edge_touching_or_truncated,0,4.850677577156977,-179.9272918701172,1,265.4424938347478,170.87046656799131,300.3870299296282,199.88350560533894,282.91476188218803,185.3769860866651,29.82281538792902,34.94453609488045,29.013039037347625,1013.8471898627696,1.0,0,1,0,eligible,1,2.7621620309212815,-179.92543029785156,0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,0.0,-89.92671966552734,1,481.90789761708544,184.5538564027484,493.9109253374325,212.30686893825703,487.90941147725897,198.43036267050272,15.241741655939894,12.003027720347063,27.753012535508617,333.12017878684946,1.0,0,1,0,eligible,1,0.0,90.0732650756836,4,3,1,103.98401909722222,0.0,97.0,230.0,0.046258680555555556,0.0003515625,8524.9052734375,37.29496961805555,1.0,33.0,95.0,0.17580729166666667,6.076388888888889e-05,1521.0450439453125
71,70883,7.000000104308128,38.0,1.0,0.35,9007,5.198284991569116e-05,-0.23159785568714142,1,312.5758284434941,183.53886185750426,332.22992110634306,221.68318004627972,322.4028747749186,202.611020951892,13.997431928876225,19.65409266284894,38.14431818877546,749.691964243387,1.0,0,1,0,eligible,1,4.794896590750175,0.0722159743309021,0,0.0,185.9862273099241,0.0,215.780004231505,0.0,200.88311577071454,16.292748843529605,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,3.329714998674885,-90.46154022216797,1,0.0,0.0,284.8179333884722,359.0,142.4089666942361,179.5,6.841282617246646,284.8179333884722,359.0,102249.63808646153,1.0,1,0,1,edge_touching_or_truncated,0,4.850682345749149,-179.9272918701172,1,264.5380754659902,170.7759008897961,300.1002216973055,200.25757123739177,282.3191485816478,185.51673606359395,29.3915224676019,35.56214623131535,29.481670347595667,1048.431472044631,1.0,0,1,0,eligible,1,3.017189543299264,-179.9229278564453,0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,0.0,-89.92671966552734,1,481.9086345087925,184.6559836513827,493.90722114198655,212.4094042298763,487.9079278253895,198.53269394062949,15.24186429553205,11.998586633194066,27.753420578493575,333.00182117852614,1.0,0,1,0,eligible,1,0.0,90.0732650756836,4,3,1,103.39471788194444,0.0,97.0,225.0,0.050104166666666665,0.0005034722222222222,8347.59765625,37.09659722222222,0.0,33.0,93.0,0.18233506944444444,6.076388888888889e-05,1489.831787109375
72,70885,7.1000001057982445,38.0,1.0,0.35,9007,3.874152334868376e-05,-0.2315978854894638,1,312.74191132669534,183.50716347942915,332.0375199926924,220.9330287696135,322.3897156596939,202.22009612452132,14.238311983061198,19.295608665997065,37.42586529018433,722.1548506257196,1.0,0,1,0,eligible,1,4.8267059506643175,0.07221682369709015,0,0.0,186.00605718629453,0.0,215.79748772749332,0.0,200.90177245689392,16.29178616573605,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,3.3261523546486016,-90.41876220703125,1,0.0,0.0,284.05483999471585,359.0,142.02741999735792,179.5,6.598848781040484,284.05483999471585,359.0,101975.68755810299,1.0,1,0,1,edge_touching_or_truncated,0,4.850679961723576,-179.9272918701172,1,264.20679648546457,170.71436688422315,299.9956245179386,200.3663290032893,282.1012105017016,185.54034794375622,29.238195807586848,35.78882803247404,29.651962119066155,1061.2089731046933,1.0,0,1,0,eligible,1,3.127033338013699,-179.92630004882812,0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,0.0,-89.92671966552734,1,481.90893419969854,184.67487415154022,493.9067136655324,212.42837399384229,487.90782393261543,198.55162407269125,15.241886612816547,11.997779465833844,27.753499842302062,332.9803705129945,1.0,0,1,0,eligible,1,0.0,90.0732650756836,4,3,1,103.763125,0.0,97.0,220.0,0.052083333333333336,0.0006640625,8324.095703125,37.23184027777778,0.0,33.0,90.0,0.18020833333333333,6.076388888888889e-05,1483.7894287109375
73,70887,7.200000107288361,38.0,1.0,0.35,9007,1.8020932680628303e-05,-0.2315978854894638,1,313.2084082407683,183.37616133393462,331.4970627993013,218.8087342711508,322.3527355200348,201.09244780254272,14.966979393959221,18.28865455853304,35.43257293721618,648.0140865687731,1.0,0,1,0,eligible,1,4.8576535024974286,0.06947877258062363,0,0.0,186.02991216811523,0.0,215.83237328424357,0.0,200.93114272617942,16.290109524406184,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,3.2915612046481653,-90.4719467163086,1,0.0,0.0,281.56306708536374,359.0,140.78153354268187,179.5,5.87139618648899,281.56306708536374,359.0,101081.14108364558,1.0,1,0,1,edge_touching_or_truncated,0,4.850679008618202,-179.9272918701172,1,263.1053161050816,170.46256312322208,299.6570865986066,200.67827318568055,281.3812013518441,185.57041815445132,28.742894654118565,36.551770493525,30.21571006245847,1104.4376995018758,1.0,0,1,0,eligible,1,3.4977504522421166,-179.92660522460938,0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,0.0,-89.92671966552734,1,481.9089407208001,184.6998754016287,493.90562262309845,212.45347114539257,487.90728167194925,198.57667327351064,15.241918111098517,11.996681902298349,27.753595743763867,332.95105978291645,1.0,0,1,0,eligible,1,0.0,90.0732650756836,4,3,1,101.87198784722223,0.0,97.0,204.0,0.07436197916666666,0.00016059027777777778,8196.4140625,36.457721354166665,0.0,33.0,80.0,0.1872873263888889,6.076388888888889e-05,1445.8465576171875
74,70889,7.300000108778477,38.0,1.0,0.35,9007,1.4754466074370365e-05,-0.2315978854894638,1,313.35379790016253,183.32728063910625,331.32935354826424,218.15926855808382,322.3415757242134,200.74327459859504,15.209039578223724,17.975555648101704,34.831987918977575,626.1243371715876,1.0,0,1,0,eligible,1,4.833229005611885,0.069608174264431,0,0.0,186.03379466607097,0.0,215.83316397241558,0.0,200.93347931924328,16.290484392494232,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,3.25333511585701,-90.3674545288086,1,0.0,0.0,280.6578146756884,359.0,140.3289073378442,179.5,5.628906548836522,280.6578146756884,359.0,100756.15546857215,1.0,1,0,1,edge_touching_or_truncated,0,4.850680439293792,-179.9272918701172,1,262.7002107526626,170.36927896303058,299.5321989887075,200.79222722916754,281.116204870685,185.58075309609904,28.565221208878427,36.83198823604488,30.422948266136956,1120.5376726441582,1.0,0,1,0,eligible,1,3.621459616699623,-179.9281463623047,0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,0.0,-89.92671966552734,1,481.90898488310074,184.7066312882224,493.90537583932013,212.4602543111381,487.9071803612104,198.58344279968026,15.241926687425739,11.996390956219386,27.75362302291569,332.94331223442794,1.0,0,1,0,eligible,1,0.0,90.0732650756836,4,3,1,99.310625,0.0,96.0,198.0,0.0783420138888889,0.00016927083333333334,7975.5146484375,35.549839409722225,0.0,32.0,80.0,0.19973090277777777,6.076388888888889e-05,1416.6156005859375
75,70891,7.400000110268593,38.0,1.0,0.35,9007,6.524001815031986e-06,-0.2315978854894638,1,313.75549330108134,183.18708936962602,330.8646870350582,216.34634282088683,322.3100901680698,199.7667160952564,15.927476998823845,17.109193733976838,33.15925345126081,567.3280913716612,1.0,0,1,0,eligible,1,4.771212274893724,0.06962285935878754,0,0.0,186.04017542843889,0.0,215.81927110128447,0.0,200.92972326486168,16.296284448611427,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,3.0678250917611143,-90.14391326904297,1,152.16002217811564,98.69814961002382,277.6787525716464,234.42041163851465,214.919387374881,166.55928062426923,10.037658736308508,125.51873039353075,135.72226202849083,17035.686015954278,1.0,0,1,0,eligible,1,4.850678055451367,-179.9272918701172,1,261.3652750188354,170.079380172988,299.1240350105484,201.18555866563008,280.24465501469194,185.63246941930905,27.995736325662218,37.75875999171302,31.106178492642073,1174.5307279630576,1.0,0,1,0,eligible,1,3.976781631736423,-179.92764282226562,0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,0.0,-89.92671966552734,1,481.9090949979639,184.7193793250843,493.9049221271989,212.47305320089055,487.9070085625814,198.5962162629874,15.241940263063995,11.99582712923501,27.753673875806243,332.9282740153375,1.0,0,1,0,eligible,1,0.0,90.0732650756836,4,4,0,98.68604600694445,0.0,97.0,199.0,0.086484375,0.00012152777777777777,8065.05615234375,35.37724826388889,0.0,32.0,80.0,0.21559461805555555,6.076388888888889e-05,1425.7579345703125
76,70893,7.500000111758709,38.0,1.0,0.35,9007,4.816949207321354e-06,-0.2315978854894638,1,313.88039444581307,183.14710464327501,330.71959194601897,215.7725263222949,322.29999319591604,199.45981548278496,16.166363176391517,16.8391975002059,32.625421679019894,549.3859191805151,1.0,0,1,0,eligible,1,4.782365496855117,0.06962400674819946,0,0.0,186.04014877311448,0.0,215.82634053034872,0.0,200.9332446517316,16.299383459110615,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,3.0127131387498944,-89.95885467529297,1,147.96673037269952,96.68585080862822,276.5872861423179,235.7720003175464,212.27700825750873,166.2289255630873,9.795142051588194,128.6205557696184,139.0861495089182,17889.337849693296,1.0,0,1,0,eligible,1,4.8506780555246705,-179.9272918701172,1,260.8794294877337,169.98287091285474,298.9749532820162,201.33841609288774,279.92719138487496,185.66064350287124,27.793927078408842,38.095523794282485,31.355545180033005,1194.505917488647,1.0,0,1,0,eligible,1,4.0922931676583145,-179.92788696289062,0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,0.0,-89.92671966552734,1,481.909122408364,184.72175894862733,493.9048484669279,212.47544464380695,487.906985437646,198.59860179621714,15.241942144925574,11.99572605856389,27.753685695179627,332.9256107148581,1.0,0,1,0,eligible,1,0.0,90.0732650756836,4,4,0,99.3934765625,0.0,97.0,198.0,0.08629340277777778,2.170138888888889e-05,7977.9853515625,35.613376736111114,0.0,32.0,80.0,0.21165364583333332,6.076388888888889e-05,1417.8592529296875
77,70895,7.600000113248825,38.0,1.0,0.35,9007,2.071664113626292e-06,-0.2315978854894638,1,314.2364599040733,183.03535223528107,330.3075552191524,214.12652500638248,322.27200756161284,198.58093862083177,16.890376626303322,16.071095315079106,31.091172771101412,499.66920106196295,1.0,0,1,0,eligible,1,4.857164235549909,0.07224053889513016,0,0.0,186.0427033177125,0.0,215.8375989281758,0.0,200.94015112294414,16.31489690296045,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,2.973157852665372,-89.47265625,1,134.04192069969477,89.99710748056567,272.9626848709375,240.2560249214651,203.50230278531615,165.12656620101538,9.067582395379787,138.92076417124272,150.25891744089944,20874.08363443342,1.0,0,1,0,eligible,1,4.850681393514482,-179.9272918701172,1,259.29175287523384,169.70167293332563,298.48778911712924,201.87418265929443,278.88977099618154,185.78792779631004,27.154584318542515,39.1960362418954,32.17250972596881,1261.0348572118057,1.0,0,1,0,eligible,1,4.413977333634503,-179.92782592773438,0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0,0,not_projected_visible,0,0.0,-89.92671966552734,1,481.90912589017165,184.72487203441108,493.9047162349803,212.47856739570545,487.906921062576,198.60171971505827,15.241947702032608,11.995590344808647,27.753695361294376,332.9219601087034,1.0,0,1,0,eligible,1,0.0,90.0732650756836,4,4,0,101.1680642361111,0.0,97.0,197.0,0.09082465277777778,1.736111111111111e-05,8059.98388671875,36.22032986111111,0.0,33.0,80.0,0.19306423611111112,6.076388888888889e-05,1438.270263671875
