"source_output_set","artifact_type","dataset_content","model_scope","condition","source_relative_path","repository_path","publication_status","license_basis","source_bytes","source_sha256","repository_bytes","repository_sha256","same_content_copies","provenance_note"
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GOPR0572_frame_000752_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","481467","5fdfabc9482f211971342eb47f31f4353e00d8127fded6647b68f652f4808f24","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GOPR0572_frame_000756_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","437962","e83d2bec032c399267b2d173b24d5ad508b66e2c120727f7847749ecbaa8016b","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GOPR0572_frame_000760_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","466243","9f01dd147f41b7bc3eee88ae2eaa9aa240258d3e1a665a50c16ddcd132b76986","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GOPR0572_frame_000773_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","590571","3fe23f1179245a22df79cf47cf39751ab24cf19b99533a1a5e4fd0cf3d12e932","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GOPR0572_frame_000778_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","516457","90f4c3168a489f796127d07701daef27840a0eb16303703357a9d837670fdd5b","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GOPR0572_frame_000820_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","556592","1e130c8dd1a145d6573c47a1d6accb4a5e1df757a22ece9c8313d85ea9bea308","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GOPR0572_frame_000825_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","564977","e6ca0381a4dcd3970b77fecf9673558695cce2b53d618e612fe97f1be897428c","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GOPR0572_frame_000830_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","566376","45694655d7858f96fae682dc55ac3e9aa1785d5fc1d60ea3685e0c7bafe941da","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GOPR0572_frame_000836_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","554516","7e4e14a95009024a60e5e81d31b62ba431c505c03d913751319ee45167af0e3e","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GOPR0572_frame_000860_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","581056","53eba594eab4fba1a4edf0580451b4062a98364bbde139908c5ab704cb623ef2","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP010400_frame_000214_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","510110","73f81a65555158f55bfe2c1e4b75c43d13435345bd5095afdd8218f53be094ac","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP010400_frame_000234_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","503651","1f204c8bae22ad5e10bab45748d019cb1e8419f8a24a691faac4a9fae2e69880","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP010400_frame_000290_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","532180","ced277df2306a4843290fb23e1fbb2ad3bc8fa121994c49318ac955238ba6f43","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP010400_frame_000350_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","618011","8e621dcaa4690f673c75966416346129dacd64838214d8382d15ad29ffec1b02","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP010400_frame_000360_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","560052","692e733ec4464d880dcb43df433d25c1e5a0e25f720b345a56ad3c896be8bb2e","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP010400_frame_000380_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","528908","d9ec61ab309619488be362dbf47f038c5631cdaa1b40d452463ee7b3173c259f","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP020402_frame_000599_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","449765","1d2c3791ec81a856a721a02b7709058846de158b4ca2708f99e012e0bc9aa9ec","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP020402_frame_000615_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","460064","eaab1a4e8978de99636917282ae3dbcdfdfc098c0ec9104b13a6e281eca48bc6","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP020402_frame_000624_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","494094","fca229553a3ead9c51c849cba190788723c7e3d412e4a3834627382a790d0dc1","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP020402_frame_000644_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","468279","7fad443e9cb87924cddf625b69cfed869872502adfd6122692b930950b96cc4e","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP020402_frame_000723_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","589907","6658f1aac7ecae1d1ab966ff6f7fb3bc897d1e4ae6a3655b9c926358b2b304b7","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP020402_frame_000738_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","455532","f2f6f91ea0234d2c8235caf13c9e929b2115310b60ee29e4f5e0311d8b36b6b2","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP020402_frame_000748_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","464145","a728597f24720144dfc8476534d6ad9670fb4296e12b6f7d51f3c27a18414e43","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP020402_frame_000753_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","580813","99262226597fec45d74ef3130f5689673d98845d6c369bdc44a10d85e888a7de","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP020402_frame_000774_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","619513","e54d2a1359bec2b5885b039cbf0b078bc024b889f82dd9e4f6e6547fdd70667a","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP020402_frame_000784_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","746953","d7b445cb5c6684d69ff1d1b506b387778ef0ab2b41527175a5ac97e864bd1f3c","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP020402_frame_000795_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","493836","19814dcd7d6506bc7fe3cf979ccaf58f025c7006b8e9037a808de42543da673a","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP020402_frame_000802_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","520133","2504d1be8cd3d432f91ac189eb6a45e320c8065518b3e5e1b891a0bc8ddfe4fb","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP020402_frame_000809_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","479824","d6373e589731beddcfcc0a6caf59df068f1b7bce62b5539160b4585b05f4ba91","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP020402_frame_000830_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","566413","fca9f5c348870ce6f23f1f8d06b938e6ddd04f0645b4b10785d7bfa0f055844a","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP020402_frame_000835_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","542444","e1fb43f945632cc081dd7545c0075406d4325853df4a53df5ff59c4c168cfc88","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP020402_frame_000843_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","508652","dd044598a4030e05b33ab14959610d7cb2d3e2fd8c1cdf73d85a9fc7e0079d29","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP020402_frame_000863_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","484268","f6a9a90a199f2c895b40fd46361174a3147ced5b8a5d9f8423708570613fff7f","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP020402_frame_000883_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","501349","141961aa4591cdd785215b3b2fa3b3dec94a51f3a5886278508a707199560a23","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP020402_frame_000898_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","558411","0e666f05a2df967acf0d774de9840778274012c0185c83a1a00becc9d67fed85","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP020402_frame_000904_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","615979","273b0783aa235480ae6ec6a998cf80d703790c07c3f42190ad24b5bd8e5f68c1","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP020402_frame_000909_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","570397","cc0aeb38ecd8cc8c4ce61186347adcac482fb5b8d77f18749c6186437ef24a80","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP020402_frame_000914_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","479646","be6f70a3ddd3bbd88d9bb04f79878ea099168fb6c1817e5b16237ea55d84359d","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP020402_frame_000919_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","507443","80655f08f6d417c3e4e929e9171ed4c0844e29b811b96874dfd0bf2ee375f973","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP020402_frame_000939_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","541011","8d24424fc7dd68fd1908245633ef7980d1c343144271d0d817fad06a0bf5f8ab","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP020402_frame_000946_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","509295","972df4a609e2df8f96c0bb0511557927f72144d87de14a431a7201c320d8177b","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP020402_frame_000951_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","451639","cf43d9bda316d96b16490efe487da4b9d4e22d7631d3a306d59d32ce049a1917","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP020402_frame_000966_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","457327","1d74bfbd3e5c8018a3b2e479040cbd13fcab0334d89f156104caedd9df7b5f76","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP020402_frame_000971_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","474389","a2f3f854dd5c0ad2efde740159ad967dd85d2195144d5a49a244df142a096298","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP020402_frame_000976_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","488451","7d32c178983aa3f461431f688b0f13cb8199f4823b37a12ea2532e25545000f4","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP020402_frame_000981_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","565833","a0991f71426bdbc1a799e17961b707873b71a4162da97564a2a3cc12682831ae","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP020402_frame_000994_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","551016","46aa7e021e8c41e4b358d04d27760519595aa34d02730a7181f36ad4824a7540","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP020402_frame_001000_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","676012","60a0561973e70f746933f6cb16a889275b7befa48fec4451542bd71cf48cf99f","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP020402_frame_001020_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","653977","676c3b698fa1e35838a32387e28e636a7e442b94cbe6cbe3aa02ce6ef81a1eb7","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP030400_frame_000121_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","442677","8c9ab8f25401556c95314ad193204df37eab33019c14ff792e07c55df9beb16a","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP030400_frame_000129_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","536765","d9247362a5c2fba4d6eb56bb382439d1dc00722ae4b9464173467f2573a17af2","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP030400_frame_000135_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","489174","d914399fc90016324f4396b0fbdbfd6725fc5f44c7d28bd4d9dddf88673811ac","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP030400_frame_000154_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","430637","9dd03dcc3c6f6966de12833725fa9b9546605aaaf5ac587336a20af0b93da85f","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP030400_frame_000184_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","460743","f1cb81d1b52ccc771eb447bda68aee10ae5ba1d1be02593ae4432bd65c7e3271","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP030402_frame_000001_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","628359","1c7bea33b38a711c10ce33c93abc3b60f070079f076653262b71d13722d85b8d","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP030402_frame_000022_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","447279","a424cf7d33af2ab36edc6811ac6938f7a0b7a5fa1976919d6e5e09fa9271fa32","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP030402_frame_000094_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","481182","b14522886e82a39ee68f36aaf50c76e722058291d9475f8c4c9e12718d79a50e","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP030402_frame_000266_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","578023","8637884e55efd584dd0d1760c42162dac3d568e92e638d529630459e546e3b99","","","2",""
"acdc_rain_test","annotated_prediction","ACDC","ACDC_RAIN","rain","acdc_rain_test/final_results/GP030402_frame_000428_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","490281","5960654b4127b8ff93b0cb64ed193342ffd1a2f1fd6ea3b6d8e5df185052a02b","","","2",""
"acdc_snow_test","detection_log","ACDC","ACDC_SNOW","snow","acdc_snow_test/snow_inference_results.csv","results/ACDC/SNOW/inference_results.csv","included_in_repository","Research-generated detection metadata","31412","8bb48f7b82d70fc1f5c319b6f54a38d7d5b8b772af88cb178b6af23a948db04e","30860","ff721b77921d550280a49b0d4ed624c48147eacfe495a6234a57a44464673dcf","1",""
"acdc_snow_test","annotated_prediction","ACDC","ACDC_SNOW","snow","acdc_snow_test/snow_visual_detections/GOPR0122_frame_000001_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","833817","f4b5acd4cd482e370e19983d333801506c42e5f5bb758a1b61ee7ad66f3157a4","","","1",""
"acdc_snow_test","annotated_prediction","ACDC","ACDC_SNOW","snow","acdc_snow_test/snow_visual_detections/GOPR0122_frame_000018_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","744860","bbe40622aa3c4e1034f9a077e75d6e3e97c2a5156997ef4dba2d98ff845fe516","","","1",""
"acdc_snow_test","annotated_prediction","ACDC","ACDC_SNOW","snow","acdc_snow_test/snow_visual_detections/GOPR0122_frame_000028_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","684041","e02367960773dc4de6ea4aab5b6280e713dd0448d3acd3fa4cb23889fd4264e1","","","1",""
"acdc_snow_test","annotated_prediction","ACDC","ACDC_SNOW","snow","acdc_snow_test/snow_visual_detections/GOPR0122_frame_000040_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","737376","ee542e0b4cfac58d24c273af3d41fb7456d0cd2de5a2ff852a20e126915a7d3a","","","1",""
"acdc_snow_test","annotated_prediction","ACDC","ACDC_SNOW","snow","acdc_snow_test/snow_visual_detections/GOPR0122_frame_000049_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","775588","6b34c2029c37bbeb3ba2b3bec80d7c9e533842258cdf7b5a479b3bc08428b28b","","","1",""
"acdc_snow_test","annotated_prediction","ACDC","ACDC_SNOW","snow","acdc_snow_test/snow_visual_detections/GOPR0122_frame_000057_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","719210","2a969bf6f01f59d35b97a8bc49b4e8fee5e27b3faf45eb88307ad732195ca919","","","1",""
"acdc_snow_test","annotated_prediction","ACDC","ACDC_SNOW","snow","acdc_snow_test/snow_visual_detections/GOPR0122_frame_000064_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","767424","4902f347e0eac67093a6145f14164cd6eecc5c3f47efe131952d45c39c08b138","","","1",""
"acdc_snow_test","annotated_prediction","ACDC","ACDC_SNOW","snow","acdc_snow_test/snow_visual_detections/GOPR0122_frame_000070_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","883138","5b80f30b11018729bcf06ad9b2187e2c2d065572458a954ccc61cfcab8fe8871","","","1",""
"acdc_snow_test","annotated_prediction","ACDC","ACDC_SNOW","snow","acdc_snow_test/snow_visual_detections/GOPR0122_frame_000077_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","760382","e766dceac223afb1afd3afeffa36b5fdc2ab2edeb033dd722198fbd09149de57","","","1",""
"acdc_snow_test","annotated_prediction","ACDC","ACDC_SNOW","snow","acdc_snow_test/snow_visual_detections/GOPR0122_frame_000085_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","677302","51efacd52f45a5401d4791df69b86aba9a97062c4accaa2082f55c443fd67084","","","1",""
"acdc_snow_test","annotated_prediction","ACDC","ACDC_SNOW","snow","acdc_snow_test/snow_visual_detections/GOPR0122_frame_000092_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","782768","87ea4f57d8b29a8e71dc97cf5742337fdfdd8c73d0bfb286991fc424aaed68a3","","","1",""
"acdc_snow_test","annotated_prediction","ACDC","ACDC_SNOW","snow","acdc_snow_test/snow_visual_detections/GOPR0122_frame_000099_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","731086","79adce7f0b7f3d826ff76ba70ad8ace218797282ee33e79db40ce1e84bfc287d","","","1",""
"acdc_snow_test","annotated_prediction","ACDC","ACDC_SNOW","snow","acdc_snow_test/snow_visual_detections/GOPR0122_frame_000106_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","744062","00d97086d7f358b9e3f16b368121c425244d50ba45148de9c00c2c61de4a08fe","","","1",""
"acdc_snow_test","annotated_prediction","ACDC","ACDC_SNOW","snow","acdc_snow_test/snow_visual_detections/GOPR0122_frame_000113_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","602074","f311c01ca39c45eab7bbbdf6cd189971edee52679718cd827a39f6586ec9368b","","","1",""
"acdc_snow_test","annotated_prediction","ACDC","ACDC_SNOW","snow","acdc_snow_test/snow_visual_detections/GOPR0122_frame_000121_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","688813","e328e10fddfc04edd7cd47fc6c7f91292eee60ca4f1be1c453cd9f48d2d62de1","","","1",""
"acdc_snow_test","annotated_prediction","ACDC","ACDC_SNOW","snow","acdc_snow_test/snow_visual_detections/GOPR0122_frame_000306_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","706272","347c77999c8a22207cd2bb35faf66d48ce21c4ae3bfdd39a945fa37ad8284dff","","","1",""
"acdc_snow_test","annotated_prediction","ACDC","ACDC_SNOW","snow","acdc_snow_test/snow_visual_detections/GOPR0122_frame_000312_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","671832","bce6f3adaf2b2578fef7540fc504a338379b3c312ea5cc7203c0bba96b77e746","","","1",""
"acdc_snow_test","annotated_prediction","ACDC","ACDC_SNOW","snow","acdc_snow_test/snow_visual_detections/GOPR0122_frame_000317_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","581487","2eb1a5b9054a055d246b387195288884d250d9d49aa80bf6304e49bae8949e7b","","","1",""
"acdc_snow_test","annotated_prediction","ACDC","ACDC_SNOW","snow","acdc_snow_test/snow_visual_detections/GOPR0122_frame_000322_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","668985","af21a7a704d84dc9be5615c7503039878d79e09334924323db26dc3073617560","","","1",""
"acdc_snow_test","annotated_prediction","ACDC","ACDC_SNOW","snow","acdc_snow_test/snow_visual_detections/GOPR0122_frame_000327_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","588485","29c4888fac2154839f6696ea9dccabe67ddeb97d404d98a512fef4b6bb133d85","","","1",""
"acdc_snow_test","annotated_prediction","ACDC","ACDC_SNOW","snow","acdc_snow_test/snow_visual_detections/GOPR0122_frame_000332_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","641137","71271fc45b39e8ae3a46bcdf1016cb734be49d231ea7e6370050369ea0b686bb","","","1",""
"acdc_snow_test","annotated_prediction","ACDC","ACDC_SNOW","snow","acdc_snow_test/snow_visual_detections/GOPR0122_frame_000337_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","610131","cae6047df899f58a7c596d6cc4587dcc3f9009595323d26be90203c42265a175","","","1",""
"acdc_snow_test","annotated_prediction","ACDC","ACDC_SNOW","snow","acdc_snow_test/snow_visual_detections/GOPR0122_frame_000344_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","608258","9e2c32cdd4b9f3ffa472c9f06c40f49eea967bededfb59caed2ed7abdf57bb6a","","","1",""
"acdc_snow_test","annotated_prediction","ACDC","ACDC_SNOW","snow","acdc_snow_test/snow_visual_detections/GOPR0122_frame_000352_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","613266","815f9c26b121ab2032e3a2e3b2a82fc0a84985cd3ce9099ac23459a5f19d6b4f","","","1",""
"acdc_snow_test","annotated_prediction","ACDC","ACDC_SNOW","snow","acdc_snow_test/snow_visual_detections/GOPR0122_frame_000358_rgb_anon.jpg","","withheld_acdc_redistribution_restriction","ACDC research-use licence: image redistribution prohibited","715265","592206ecb8d63c862bc6f86b770b0654b68afe38b709aebd09762984fe6e6417","","","1",""
